Comment Date,Comment,Likes,Author,Replies,Label,Unnamed: 0
2024-03-23T22:00:46Z,دراري النقيين تبارك الله.. تربيه الوالدين تاتكون باينه فولادهم.. وديما جايبين العز  للبلاد,80.0,@omomi5988,0.0,positive,
2024-03-23T21:56:40Z,"بلادنا زوينة ووليدات المغرب مابحالهم حد
الله يحفظنا كاااملين ويبعد علينا كل شر
قولو آمين يارب 🤲❤️",25.0,@houria3601,0.0,positive,
2024-03-23T21:56:29Z,كنضحك غير بوحدي كي الحمقة.,0.0,@tiwallinetiwalline7190,0.0,positive,
2024-03-23T21:52:27Z,جوج فقراء الله يسهل عليهم,0.0,@russia4k595,0.0,,
2024-03-23T21:47:56Z,فيديو نقي على وذني وعيني شبعان أدب وتربية بعيدا على حالتهم المادية وموروكو كيف كيقولو فالتعليقات الانسان ياخذ اللي ينفعو واللي مغيزيدو والو  يفوتو,45.0,@alamanitifli_safirat_tawahod,0.0,positive,
2024-03-23T21:47:33Z,تبارك الله عليكم بزوج ولاد نقين و مربين . محتوى غزااال بحالكم . عجبني بزاف الفيديو ♥️♥️♥️♥️,1.0,@manelel6456,0.0,positive,
2024-03-23T21:47:21Z,قال للسينغالي صاي صاي زعما زلال هههههه,0.0,@hsnrachid8299,0.0,,
2024-03-23T21:45:51Z,برافو عليكم حسن من برنامج ديال ثلفازة مخسورة عليه زبالة فلوس وكيطلع حامض برافو طه برافو  ياسين,0.0,@said59161,0.0,positive,
2024-03-23T21:45:41Z,لقاء العمالقة without masks,1.0,@hananesassi364,0.0,positive,
2024-03-23T21:41:42Z,طه إيسو فيديو الروعة البساطة والأخلاق .تحية تقدير واحترام لأبناء لمدينة لقديمة .العز بكم,2.0,@ahmedraiss8323,0.0,positive,
2024-03-23T21:41:17Z,كلشي راءع الا صلاة المغرب والتراويح يعني اهم طقوس رمضان والاسلام والمغرب ❤,68.0,@britaniacasablanca7973,17.0,,
2024-03-23T21:40:34Z,كزاوة التواضع,0.0,@radouanverst6988,0.0,positive,
2024-03-23T21:40:24Z,دراري زوينين  تبارك الله عليكم👍,0.0,@Fabor-qu6qt,0.0,positive,
2024-03-23T21:40:02Z,عندي نفس المقلات ديالك ا طه صافي انا مرفح 😅😅😅,0.0,@mehdilakhmiri709,0.0,neutre,
2024-03-23T21:39:05Z,قالك ولد الشينوية ورباعتو اش غادي تستافد من امهم غير الكلام الساقط اما هدو وخا غنادر وخا تفرج فيهم على الاقل مربيين وتنسمع كلام زوين منهم,0.0,@hsnrachid8299,1.0,positive,
2024-03-23T21:38:31Z,انا راه اربع سنوات باش خطبتها من ايام دراسه في الثانوي  رغم أنه جاو ناس يخطبوها من والديها ضامنين مستقبلهم لكن رفضات ورفضو والديها حتا هما الله يحفظهم للثقة الكبيره لي عملو فيا،  وخدمت من بعد تزوجتها ودبا ولله الحمد عندي معاها بنت ودري لي عمرني تعدبت فتربيتهم، مربيين من عند ربي الحمد لله وذكيين.. صراحه مرتي العزيزه صباره معايا وبنت الناس الله يحفظها ليا,133.0,@omomi5988,14.0,positive,
2024-03-23T21:37:52Z,فيديو شابع العياقة😂😂😂😂,0.0,@user-id6qt2uq5d,0.0,neutre,
2024-03-23T21:36:23Z,مشاء الله لا قوة إلا بالله فيديو جميل وفيه بزااااف رسائل إيجابية شكرا طه وياسين👍🏼🤍,1.0,@soul3093,0.0,positive,
2024-03-23T21:36:23Z,الحمدلله كاين الطبع ألله والوالدين برافو برافو,3.0,@aminegenn7958,0.0,positive,
2024-03-23T21:35:13Z,ما شاء الله عليكم ❤️,0.0,@houria3601,0.0,positive,
2024-03-23T21:33:42Z,كيعجبني التواضع,0.0,@user-bq8db1ux7x,0.0,positive,
2024-03-23T21:32:59Z,بزاااااف دالحب ❤❤❤❤,0.0,@mohamedtarik1,0.0,positive,
2024-03-23T21:32:20Z,نص كيلو ديال الدجاج 😂 بجوج ولعاقة والطونوبل والفلوس زعمة. ❤,0.0,@mahaelbatal4305,0.0,neutre,
2024-03-23T21:30:36Z,ركزو ليا على لفطور. مسمنة بطبوطة وفاخيتة هههههههه ماشاء الله فيديو زوين بزاف,1.0,@oumtaha8522,0.0,positive,
2024-03-23T21:29:21Z,مكدبش السي عبد الواحد رحال فاش قال ولادو يقدرو يهضرو بلغات اجنبية مع شخصيات وازنة فنفس النهار يهبطو لمدينة و يعيشو مع مع ولاد الشعب عادي جدا,1527.0,@cuisinenihala,18.0,,
2024-03-23T21:27:12Z,تبارك الله ماشاء الله عليكم بجوج مثال للشباب المغربي و العربي,1.0,@Mediatv100,0.0,positive,
2024-03-23T21:26:47Z,فرق كبير بين هاد الفلوغ الواعر...و الفلوغ الحامض اللي دار مع هباط اللي كنطبق عليه المتل اللي كيقول الله ينجيك من المشتاق الا داق,15.0,@MEDIADEBI,1.0,positive,
2024-03-23T21:22:23Z,فكرتيني في التمر السكري احسن تمر، كان عندنا في الفيرمة ديالنا  في الراشيدية,5.0,@nounyhanane1956,0.0,neutre,
2024-03-23T21:18:35Z,دعواتكم اخواني بالفرج أمر بدائقة مالية تعرضنا لسرقة كبيرة الشيء الذي نتج عنه عجز في تسديد ديون بنكية وشيكات والآن نحن مهددون من طرف البنك وغادي تمشي ليا الدار والسجن ارجو دعواتكم اخواني الله لي مطالع بيا انا وعائلتي يا ربي فرجها عليا وعلى كل واحد مهموم 🥺😭🙏,0.0,@salihaouabicha9061,0.0,,
2024-03-23T21:18:06Z,أجواء رمضانيّة لاتوصف! المغرب بلاد الكرام و الخير ❤,16.0,@aliochan1825,0.0,positive,
2024-03-23T21:17:03Z,يامات covid et cadamakini ❤❤,0.0,@BeFemininebyGhizlane,0.0,,
2024-03-23T21:16:10Z,أحسن طاقة إيجابية عند طه ...أي فيديو تبارك الله motivation et l énergie positive 🤩🤩,1.0,@BeFemininebyGhizlane,0.0,positive,
2024-03-23T21:15:13Z,وااو على حلقة ❤غزالة بزاف❤ تباركالله على وليدات بلادي زين و الادب و تواضع و سخاوة.. الله يرحم لي رباكم.. شكرا بزاف على هاد الحلقة و ضروري تعاودوها هاد لمرة عند ياسين 😉😉🥰🥰,16.0,@draw534,0.0,positive,
2024-03-23T21:15:10Z,انتم  محترمين ومأدبين,3.0,@wafaemefadel3045,0.0,positive,
2024-03-23T21:14:47Z,😂😂😂😂 ناري شحال ضحكت,0.0,@fouziachannel,0.0,positive,
2024-03-23T21:14:13Z,واو جيتو واعرين بجوج، حسيت بحال إلا تلاقا الكابتن ماجد و النمر المقنع 😂😂😂,0.0,@sarrabemhima7399,0.0,positive,
2024-03-23T21:14:06Z,مشى الله التواضع  ❤❤❤,0.0,@rihabrourou9890,0.0,positive,
2024-03-23T21:13:08Z,خاص درب شي دورة عند ناس الحوز اخاي طه الله يرحم الحاج رحال ❤,0.0,@foodaissam2178,0.0,neutre,
2024-03-23T21:11:52Z,تصلحتو,0.0,@zakifodali1610,0.0,,
2024-03-23T21:10:46Z,ممكن متابعة جزاكم الله خيرا,0.0,@Amirsoultane,0.0,,
2024-03-23T21:09:55Z,الى مجبتيهاش بالقلم تجيبها بالقدم اولا النغم اولا الغنم😊😊😊😊❤,0.0,@karimamlik4043,0.0,,
2024-03-23T21:09:49Z,الوليدات النقيين بجوج بيكم تشرفو المغرب.,0.0,@safiazaydi4300,0.0,positive,
2024-03-23T21:06:50Z,حازقين كنشوفكم 😂😂😂,0.0,@hamiraad1888,0.0,,
2024-03-23T21:05:53Z,ناس لمدينة واااااا لحووووب ❤ الرجووولة ديال الصح 💪,2.0,@hamzaselmane2500,0.0,positive,
2024-03-23T21:03:27Z,طه والله حتا قردنتي داك خونا لي معاك,0.0,@mohamedelbouchti1859,0.0,,
2024-03-23T21:00:19Z,تبارك الله ماشاء الله عليكم طه انسان ف مستوى وتواضع 😊,1.0,@chaimaeabdesa7324,0.0,positive,
2024-03-23T21:00:01Z,تبارك الله على وليدات المغرب,0.0,@sihamouazer-pw8iz,0.0,positive,
2024-03-23T20:58:38Z,لقاء العمالقة,1.0,@nohaelimrani6825,0.0,positive,
2024-03-23T20:57:37Z,احسن حلقة,0.0,@user-ek8tf1uu9z,0.0,positive,
2024-03-23T20:53:06Z,ناس ل عندهم فلوس شوف فطور ديالهم بسيط و حنا ههههه كنعمرو طبلة 😂😂😂,2.0,@HibaMaghlazi,1.0,positive,
2024-03-23T20:50:57Z,أحسن فلوك في العالم,2.0,@kolafatiha6486,0.0,positive,
2024-03-23T20:50:52Z,فسحة فسحة ههههه تبارك الله عليكم,0.0,@fatimzahramestaghanmi6249,0.0,positive,
2024-03-23T20:50:27Z,هاذو أصحاب maroc امشاو يدربو دورة في المغرب😂😂😂😂😂,1.0,@soufianjilali,0.0,neutre,
2024-03-23T20:45:26Z,الله يحفظكم,0.0,@JjgggHhg,0.0,positive,
2024-03-23T20:44:33Z,طه الضرافات ❤,0.0,@merymery4116,0.0,positive,
2024-03-23T20:43:27Z,بغينا الحلقة الجاية تكون مع ابراهيم الجعيدي 👑👑,2.0,@nezhaakdim498,0.0,positive,
2024-03-23T20:42:54Z,يا سلام على طاقة زوينة فالفيديو و بغينا شي فيديو واحد آخر ليكم بزوج❤,2.0,@hananbouzit7016,0.0,positive,
2024-03-23T20:41:14Z,قمة التواضع ونعم التربية,2.0,@kanzanathali4690,0.0,positive,
2024-03-23T20:40:38Z,العز لوليدات المغرب كبارا وصغارا فين ماكانو ❤❤,0.0,@bouchralazraq7358,0.0,positive,
2024-03-23T20:38:43Z,طه ولى تايبان شعبيييي قدام ياسين ههه,0.0,@latifaakharraz2818,0.0,neutre,
2024-03-23T20:37:22Z,ليقاء أغناء ❤😂,1.0,@user-oh1hl5bz5d,0.0,neutre,
2024-03-23T20:35:13Z,طه ولد البلاد ديال بصح,0.0,@sofiaty893,0.0,positive,
2024-03-23T20:33:36Z,انا بنت  انفا   عين الدياب ما كانهود المدينه وكانبغيك غير نتلاقى معك وما كانطلاقاش معك ما عندي زهر😂😂,0.0,@nezhahakimis9239,0.0,positive,
2024-03-23T20:32:38Z,احسن فيديو,0.0,@user-lu6ok5vp3z,0.0,positive,
2024-03-23T20:30:56Z,واش المدينة القديمة فاس,0.0,@fadwasousou6607,0.0,neutre,
2024-03-23T20:30:36Z,والله ما بغيت الفيديو يتسالا ...ما سخيتش .....wonderful,2.0,@aminataoussi5031,0.0,positive,
2024-03-23T20:28:38Z,طه روجولة طهلا فياسين,2.0,@user-xs3cq4xw3c,0.0,positive,
2024-03-23T20:28:33Z,الحمدالله ❤😢,1.0,@user-jn7br6wb5m,0.0,positive,
2024-03-23T20:24:53Z,لقاء العمالقة ❤❤😊,0.0,@abdel7813,0.0,positive,
2024-03-23T20:24:34Z,هههه مشكيل هاد شي كولو لي تتقول عرفنىو على ياسين ناس زونين,0.0,@amalelhaouzi,0.0,positive,
2024-03-23T20:24:21Z,مامبا جاتو الميكا تقيلة مسكين ههههههه وخاف من داك التشيز كيك مت بالضحك نوستالجي واااعرة شكرا طه 🙏✨💪🏻,1.0,@moroccaningermany1,0.0,positive,
2024-03-23T20:21:00Z,"ما تما والو أ السي حسن !!! 
واش نحبسو المتابعة و المشاهدة؟",0.0,@Aabdeloughitkarkri,0.0,negative,
2024-03-23T20:16:51Z,سلام عليك اولدي طهى بغيت نهضر معاك معرفتش كفاش نتواصل معاك,0.0,@zahra979,0.0,neutre,
2024-03-23T20:16:30Z,لقاء الجبابرة hhhhhhh,0.0,@itslunja3028,0.0,positive,
2024-03-23T20:13:21Z,درتي فيه خير فاش دتيه المغرب مسكين 😂😂😂😂😂,0.0,@user-qk6gi4ph4x,0.0,,
2024-03-23T20:10:26Z,طهى مبقيتيش كتصلي ولا حتى تمشي عند القزابري هههههه,2.0,@AzizBahi-cq5zb,0.0,,
2024-03-23T20:10:06Z,بسم الله  ماشاء  الله  عليك  اطاهى,0.0,@azemmouazemmour3354,0.0,positive,
2024-03-23T20:09:45Z,البواكص كلاس تلاقاو  غيجي واحد مكروب هامل يوسخ هدشي ولد شنوي   يعععع,1.0,@sophiasafaa9653,0.0,,
2024-03-23T20:09:37Z,توحشنا المغرب خصوصا فرمضان,0.0,@hindclerc4398,0.0,positive,
2024-03-23T20:08:37Z,احسن فيديو ❤❤❤❤❤,0.0,@GhitaEttabiy,0.0,positive,
2024-03-23T20:07:53Z,لله يحفضكم اخي طه,0.0,@investisseur406,0.0,positive,
2024-03-23T20:06:42Z,"Je vous remercier pour la vidéo incroyable avec Yassine🥰🥰. Votre contenu est une source d'inspiration pour vos followers au Maroc et à l'étranger. J'aimerais vous suggérer de vous pencher sur الصناعة المغربية dans vos prochaines vidéos, en tant que membre d'une famille prestigieuse et ancrée dans la culture marocaine. Ce serait très enrichissant pour nous tous, car cela mettrait en valeur les talents et les richesses de notre industrie locale, tout en honorant notre patrimoine et notre histoire.
O shoooof Matzaaaaapiwsh🇲🇦🇲🇦🇲🇦🇲🇦",2.0,@miakhaldoun2666,0.0,,
2024-03-23T20:06:24Z,ضيف غزال وخفيف عالقلب.. اشوووف ماتزابيش,0.0,@laperlebleue8825,0.0,positive,
2024-03-23T20:05:56Z,تبارك الله على التواضع,0.0,@soumiasmili2482,0.0,positive,
2024-03-23T20:05:29Z,هادو هوما المؤثريين لي بغينا نشوفو,49.0,@laperlebleue8825,0.0,positive,
2024-03-23T20:05:05Z,وليدات نقيقيين,1.0,@laperlebleue8825,0.0,positive,
2024-03-23T20:04:56Z,الله يحفظكم ويحفظ من رباكم قمة الأدب والاخلاق والتواضع ما شاء الله,1.0,@amhz2482,0.0,positive,
2024-03-23T20:04:29Z,ا خويا،  راه الراجل لتيخطب،  انت خاطب والخطيبة هي لتخطبات ههههه😅,1.0,@Zina-lamiae1,0.0,neutre,
2024-03-23T20:04:18Z,"من الأحسن تبقا ساكت 6 سنين ونتا عايش فالحرام والزنى يعني نتبعو نصائحك  ونخليو وصايا الرسول جدودنا وابوينا تزوجوا  بلا لقاءات وربي بارك ليهم فالزواج وعطاهم من فضله وانت تجي 
 تنشر العلمانية والشذوذ والرذيلة تحت راية الفكر المنفتح واللبرالية لو كانت مجبتيش هاذ الضيف الثقيل على القلب وتحية ليك طه .",6.0,@inhumer2029,3.0,negative,
2024-03-23T20:04:13Z,أحلام العصر 😂❤,0.0,@rwiwa,0.0,neutre,
2024-03-23T20:04:10Z,وااااا علا ڤلوݣ شحال نااااضي والله ما ازاپيت حتا تانية هههه تبارك الله عليكم ❤️🫂,1.0,@iam.vetrix,1.0,positive,
2024-03-23T20:00:47Z,"ونعمة التواضع حفظكم الله ورعاكم 
مصطفى من هولندا",10.0,@MustaphaGhoch,0.0,positive,
2024-03-23T19:59:30Z,تبارك الله عليكم خوتي راكم غزلان ❤❤,0.0,@ouhammoubouazza,0.0,positive,
2024-03-23T19:56:55Z,هاد متزابيوش كيشبه لبراهيم دياز😅,0.0,@yousefyousef1379,0.0,neutre,
2024-03-23T19:56:28Z,تبارك الله عليكم والله يحفظ لينا المغرب ❤,5.0,@user-oz5re9sq5y,0.0,positive,
2024-03-23T19:56:24Z,اي واحد يبغي يشوف ولدو مربي بحال طه و ياسين اللهم بارك,146.0,@ayoubchakhad6253,1.0,positive,
2024-03-23T19:56:24Z,المغرب كايبغيه او فلوغر كايبغيوهم غير ولاد شعب 🇲🇦🇲🇦❤️,1.0,@scarface579,0.0,positive,
2024-03-23T19:55:46Z,عزيز عليا متزابيش 😂❤❤,0.0,@aminelamri-eu3bp,0.0,positive,
2024-03-23T19:55:06Z,طه دا معاه ولد Morocco باش يتقا من سوق لي فلمغرب 😂,0.0,@Med98987,0.0,neutre,
2024-03-23T19:54:49Z,فلوك كلو طاقة إيجابية يا سلام على الوليدات الزوينين,11.0,@cherkaouihouda5638,0.0,positive,
2024-03-23T19:54:48Z,1:04ضحكه ديال الاغنياء ها ها ها بالقاعيده 😅,1.0,@timamohamedzyad2954,0.0,neutre,
2024-03-23T19:53:33Z,😂😂😂عطااااتني العصير,0.0,@asmaaorizy9375,0.0,neutre,
2024-03-23T19:53:19Z,أول مرة كنشوف واحد كيتقاتل باش يكون شعبي مع ولاد الشعب ❤,277.0,@simohammeddarif3042,4.0,positive,
2024-03-23T19:53:06Z,الله يطول فعمرهم ويخليهم ليك وطه الله يرحم ليه الواليد ووالدين المسلمين كاملين فهاد الشهر المبارك والفضيل,6.0,@RachidMounib-yw1ks,0.0,positive,
2024-03-23T19:52:58Z,المؤثرين ديال بصح ❤,6.0,@fatimazahrach5688,0.0,positive,
2024-03-23T19:51:38Z,طه وياسين اولاد بلادنا الرجولة والتربية ماشاء الله تبارك الرحمن  عواشركم مبروكة,34.0,@samia144,0.0,positive,
2024-03-23T19:50:47Z,❤❤ الله يوفقك يارب و يحفضكم ❤,0.0,@user-ki2xx9rv6h,0.0,positive,
2024-03-23T19:50:26Z,"واش خاصك شي تقاشر !!!
تلك الايام نداولها بين الناس 😊",1.0,@mktntsisco7077,0.0,,
2024-03-23T19:49:20Z,بغينا فيديو اخر لي متافق يدير جيم باش يوصلو الميساج,6.0,@ninasimon6744,0.0,positive,
2024-03-23T19:49:04Z,الله يعطيكم الصحة,0.0,@Sebti206,0.0,positive,
2024-03-23T19:47:36Z,ماشاء الله عليك خويا طه والله يرحم من رباك  قمت توضع ✌️✌️✌️✌️,3.0,@ayoubdayri7107,0.0,positive,
2024-03-23T19:47:35Z,العز لمدينة القديمة ❤❤,0.0,@bellavita5100,0.0,positive,
2024-03-23T19:45:19Z,ما شاء الله الفيديو كاملة و انا مبتاسمة تيارم واحد الصفاء كان عندكم بجوج ماشاء الله قلبكم الزوين كان كايسيفط good vibes  و الله يوفكم .,16.0,@fatimaZahra-lx2ce,0.0,positive,
2024-03-23T19:44:43Z,تواضع و التربية الحسنة الله يحفظ وليداتنا,14.0,@hindhind-xu2te,0.0,positive,
2024-03-23T19:44:20Z,ميساج لليوتوبرزات بالخصوص تعلموا من طه تعلموا التواضع تعلموا الاعتزاز بالعربية ديالنا العز ليك او لدي طه,0.0,@Blackberry.20-,0.0,positive,
2024-03-23T19:42:40Z,با طه محبوب الجماهير ، سير الله اعلي شانك اولدي ويخليك ديما منور ،......,6.0,@saidsaaid4776,0.0,positive,
2024-03-23T19:42:17Z,الوليدات او الشطيحة 😂😂😂,0.0,@yankees_news,0.0,positive,
2024-03-23T19:41:43Z,اخيرا لقاء الأباطرة سبحان الله عائلة الوحيد لي عاطية قيمة لدارجة المغربية و تتشجع علىيها مع انهم من اثرياء المملكة او  قراو في احسن المدارس المغربية و كملوا الدراسة بالخارج اما  يتقنون اللغات اما اليوتبرزات المحزقات مقارين حتى وزة مفلسين تلاقاهم تيهضرو بالفرنسية  مع ولادهم  زعما ناس كلاس او هي نص هضرتها اخطاء لعياقة او تبعكيكاو تقدى من المراكز التجارية الكبرى   او لا محتوى لا افادة شكرا طه شكرخاص للاب و الام شكرا شكرا لتواضعكم لتواضعك,16.0,@Blackberry.20-,0.0,positive,
2024-03-23T19:41:28Z,تيشبه دياز🤣🤣🤣🤣,1.0,@user-sn5or3wz5i,0.0,neutre,
2024-03-23T19:40:34Z,لوكانت الامكانية ديال مئة لايك نديرها تبارك الله على المحتوى والتواضع وعلى الابتسامة اللي مافارقاتنيش طول الفيديوا فيديوا طويل ومكتحسش بيه من كثرة الحب,11.0,@malakfamily4554,0.0,positive,
2024-03-23T19:40:27Z,تبارك الله عليكم واخا شوية العالم ديالكم بعيد علينا و لكن كتعجبنا الطاقة الاجابية لي فيكم و القلب الابيض ....الله يحفضكم,6.0,@M.SusSigma13,0.0,positive,
2024-03-23T19:40:17Z,و يبقى طه إيسو هو الأصل و تحية و تقدير للأخ ياسين ،,2.0,@immobiliercasablanca1,0.0,positive,
2024-03-23T19:39:54Z,لقاء الاباطرة 🎉🎉🎉🎉 فلوݣ واااعر,6.0,@user-zz6tk5zy1b,0.0,positive,
2024-03-23T19:39:23Z,أثبتت الدراسات والبحوث العلمية أن معظم الناس مصابون بمرض الفضول الذي يقودهم إلى قراءة التعليقات ومن بينهم أنت الذي تقرأ هذا التعليق الذى لا يحتوي على أي معلومات مفيدة لكنك مع ذلك مازلت تقرأ وأعلم أننى لا أريد شيئا سوى التوضيح وخلق إبتسامة صغيرة على وجهك الكريم 😊😊😊😊😊😊😊,2.0,@immobiliercasablanca1,0.0,,
2024-03-23T19:38:58Z,شحال ديال حب في فيديو ❤❤,2.0,@user-gy5fb1ju4d,0.0,positive,
2024-03-23T19:38:16Z,طه كاتسول ياسين واش هو كيليميني بحالا زعما نتا ولد الشعب هههه ضحكتيني أ صاحبي و الله,10.0,@nana-uf5ql,1.0,neutre,
2024-03-23T19:38:14Z,بزاف ديال الحب,0.0,@hannetitrite2995,0.0,positive,
2024-03-23T19:38:12Z,الله يرحم اللي رباك والله جدكم وجداتكم والله يحفظكم ناس اللي شرفات بلاد المغرب ثقافة وأخلاق ومال وجمال والله يحفظكم من العين ايوا تعلموا يا المغاربة شوفوا التواضع,46.0,@fatimafarah8851,0.0,positive,
2024-03-23T19:37:45Z,جدك الله يرحم كان رجل عادي،وكان يحب المسكين،الله يرحم ونعم الانسان سلامي بنت فتيحة.,0.0,@nawalkanouny5688,0.0,,
2024-03-23T19:37:09Z,فيديو واعر كملتوا كامل,0.0,@Zakaria-el-3abri,0.0,positive,
2024-03-23T19:36:11Z,تلاقاو طهوات مع بعضياتهم وحنا شكانديرو هنا معاهم,2.0,@youssefbenkhai131,0.0,neutre,
2024-03-23T19:35:51Z,الشباب المغربي الخلوق، حفظكم الله.,2.0,@Khadija-uu4vm,0.0,positive,
2024-03-23T19:35:50Z,احسن جوج كلمني في المغرب ❤❤❤❤,7.0,@redafoufou3404,0.0,positive,
2024-03-23T19:35:40Z,شحال بصل.,0.0,@nawalkanouny5688,0.0,neutre,
2024-03-23T19:35:30Z,نقاء القلب والروح تبارك الله عليك طه,3.0,@salmaguennouni3231,0.0,positive,
2024-03-23T19:34:04Z,تحية كبيرة  رباطية لكل وليدات المدينة القديمة و كل وليدات كازا، العززززز 🇲🇦🇲🇦🇲🇦🇲🇦,23.0,@Palme_Edits,0.0,positive,
2024-03-23T19:34:03Z,انا كنفطر كنتفرج فيكم 😂😂,0.0,@user-pp1mi2hr7b,0.0,positive,
2024-03-23T19:32:52Z,بعدو من ديك الفئة من المجتمع الوقت مابقاتش كيفما قبل dont trust,1.0,@Malaakies,3.0,negative,
2024-03-23T19:32:30Z,فاش كتلقا الأخلاق و الأدب و أهم شيء التواضع.,13.0,@yassinemoussafir9054,0.0,positive,
2024-03-23T19:31:39Z,خوتي الله يسهل امركم عوشركم مبروكة  الاةجات على خطركم فرحوني بابوني الله يكتر خيركم ويفتح عليكم بيبان الخير فهد الشهر المبارك 😊,1.0,@chafe123,0.0,,
2024-03-23T19:31:29Z,اجتمعووو العمالقة ❤,0.0,@Alfata_84,0.0,positive,
2024-03-23T19:30:58Z,تحياتي ليكم شدينا بيكم لفطور تبركه الله عليكم,0.0,@TV-yr3rp,0.0,positive,
2024-03-23T19:30:58Z,تحياتي ليكم شدينا بيكم لفطور تبركه الله عليكم,0.0,@TV-yr3rp,0.0,positive,
2024-03-23T19:28:55Z,الخوت لي شاف كومنت ديالي ادعي مع بابا بشفاء,7.0,@zineb2200,6.0,,
2024-03-23T19:28:39Z,لقاء الأصطير 😂,1.0,@mouadthelegend2740,0.0,positive,
2024-03-23T19:28:11Z,فطرت بالزربة وجيت نتفرج ...طول الفيديو وأنا كنبتسم ، فيديو رائع,23.0,@hannetitrite2995,0.0,positive,
2024-03-23T19:28:04Z,اللهم بارك فيهم و في جميع الشباب للي هوما مسلمين. 😊,2.0,@hajarsaidi730,0.0,positive,
2024-03-23T19:27:25Z,أنا غندير ليك ابوني دابا عرفتي علاش كتعجبني باخلاقك بتربية ديالك فديوات نقين بزاف الله ارحم لرباك,2.0,@NahiIfni-yk3qw,0.0,positive,
2024-03-23T19:26:55Z,الفيديو كامل و انا حالة فمي تانفرنس، تبارك الله عليكم,37.0,@eyyupapak9280,0.0,positive,
2024-03-23T19:24:41Z,طه خويا الله يحفظك ضرب شي دورة عند الناس لي تحركات عندهم الأرض انت سخي فرحهم الله يسعدك طول حياتك.اه الأخ لي معاك قال عندو باسبور خضر و حمر بقا خاصو صفر😂❤,6.0,@RachidMounib-yw1ks,0.0,positive,
2024-03-23T19:24:13Z,هادو هما المؤثرين الايجابيين اللي خاص ولادنا يتاثرو بيهم ماشي هيش'بيش'اللي معمر مواقع التواصل الاجتماعي,1851.0,@user-qp8no6bx4m,52.0,positive,
2024-03-23T19:23:24Z,حسيت بالفقر ديالي ليوم ههههههه,2.0,@kadmostafa,0.0,neutre,
2024-03-23T19:23:06Z,احسن فلوك عجبني شبعت ضحك,4.0,@loubnamensour2252,0.0,positive,
2024-03-23T19:22:18Z,لا إله إلا أنت سبحانك إني كنت من الظالمين,7.0,@Manha23,0.0,,
2024-03-23T19:22:11Z,عاش الوداد,0.0,@Genny-under,0.0,,
2024-03-23T19:19:06Z,‏ما شاء الله عليكم,1.0,@mohelhalloubi3615,0.0,positive,
2024-03-23T19:18:50Z,برافو طه قدرتي تخرج ياسين يشوف المغرب وناسو الحقيقيين وعيشتيه سعادة من نوع اخر عنوانها البساطة والتواضع ...برافووووو ليكم بزوج,984.0,@user-qp8no6bx4m,10.0,positive,
2024-03-23T19:18:12Z,😂😂😂😂😂😂 اول مرة تجمعو❤,0.0,@user-qi3st5wn4f,0.0,neutre,
2024-03-23T19:17:11Z,لقاء الاساطير,1.0,@rimeezzahir3628,0.0,positive,
2024-03-23T19:15:28Z,باش كيعجبني ڤيديواتك منين كيبدا الڤديو وأنا ضاحكة حتى ماما 😀😀ع كيسحابلها حماقيت,1.0,@user-do9kc7hr6h,0.0,positive,
2024-03-23T19:15:04Z,في الحقيقة بجوج الطوب التربية والآداب والثقافة والتواضع حمقتونييييي بجوج انا من المعجبات ديالك بجوج أراني قد مماكم والله هههههه,2.0,@nafnaflili9679,0.0,positive,
2024-03-23T19:13:40Z,الوليدات النقيقيين ❤ انتم فخر الله يحفضكم من القلوب الكحلة,16.0,@Rb_rss,0.0,positive,
2024-03-23T19:12:54Z,قمة التواضع تحية طيبة لكم من مدينة وجدة الحدودية 🎩🇲🇦❤️🇲🇦🎩,16.0,@budgielovers3528,0.0,positive,
2024-03-23T19:12:07Z,خونا شخصيتو عيااانة معندوش بحال الحظور تاع طه,0.0,@khaduuj9991,2.0,negative,
2024-03-23T19:12:01Z,"المغاربة ناس الخير شفتو السيد لي عطاه تمر مبغاش يتخلص 😊
الله يرزقو نشالله
تحية للمغاربة داخل وخارج الوطن❤❤❤❤❤❤❤
رمضان مبارك عليكم ❤",35.0,@samirafra3785,1.0,positive,
2024-03-23T19:10:22Z,شي فاعل خير اقول لينا نوع طوموبيل,1.0,@heanime4444,1.0,neutre,
2024-03-23T19:10:09Z,كمية الطاقة الايجابية ماشا له,3.0,@HindLaarif-fy9lf,0.0,positive,
2024-03-23T19:07:09Z,صناع الامل و الابتسامة,7.0,@BTSporthd,1.0,positive,
2024-03-23T19:07:08Z,وريو الفيديو لإلياس المالكي 😂,1.0,@queenbilbao3718,0.0,neutre,
2024-03-23T19:05:27Z,دراري مربين او نقيين ❤❤,1.0,@aligb4884,0.0,positive,
2024-03-23T19:04:50Z,لي دار لي أبوني الله يشافي لي والديه من جميع الأمراض ❤ ويرزقهم الجنة,1.0,@zicode3657,0.0,positive,
2024-03-23T19:03:09Z,ماشاء الله عليكم الله يحفضكم خوتي أنا فرحانة ملي شفت 2 شباب مغاربة عزازين عليا ومتبعاهم مع بعضياتهم نتوما  هما القدوة الزوينة للشباب وحتى الكبار الله يخليكم ديما فرحانين وناشطين وناجحين رمضان مبارك سعيد أسماء من مراكش ☺,17.0,@Jinane-qf2no,1.0,positive,
